,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94
M14,0.04569901525974274,0.024818716570734978,0.04378041997551918,0.001781939878128469,0.023711679503321648,0.009707004763185978,0.008375559002161026,0.005162477493286133,0.008575201965868473,0.015078886412084103,0.06881242990493774,0.020452173426747322,0.0037324794102460146,0.007715780287981033,0.02748795598745346,0.0015220472123473883,0.0032270471565425396,0.008298051543533802,0.02489912509918213,0.005011809058487415,0.012371783144772053,0.004545366857200861,0.04965566098690033,0.09151773899793625,0.039904046803712845,0.014259622432291508,0.007987720891833305,0.011181119829416275,0.004661590792238712,0.0027192290872335434,0.007833153009414673,0.006887298077344894,0.009101547300815582,0.002056027529761195,0.009896870702505112,0.0048508490435779095,0.01417730376124382,0.004946012981235981,0.01829550787806511,0.007064233534038067,0.008053581230342388,0.006212626118212938,0.00418227631598711,0.02714179828763008,0.005072793923318386,0.03756053373217583,0.03368161618709564,0.027531523257493973,0.002222476527094841,0.0022811568342149258,0.005285905674099922,0.001457126927562058,0.011710187420248985,0.0015058681601658463,0.0015375647926703095,0.0015026681357994676,0.011082487180829048,0.004073773510754108,0.0019633332267403603,0.004593553487211466,0.0030814018100500107,0.003523946274071932,0.0177353173494339,0.009805704466998577,0.015509331598877907,0.006145154125988483,0.0016583893448114395,0.006900084670633078,0.006653336342424154,0.007871978916227818,0.0047261882573366165,0.00293339928612113,0.0026068033184856176,0.008147064596414566,0.0028332052752375603,0.008792451582849026,0.007193228229880333,0.003467660630121827
M15,0.03633914887905121,0.017858894541859627,0.049037326127290726,0.004770534113049507,0.03050990402698517,0.010898135602474213,0.008827087469398975,0.013456336222589016,0.009247279725968838,0.008961519226431847,0.09034468233585358,0.010827606543898582,0.00468245055526495,0.0064753578044474125,0.010086667723953724,0.004409159999340773,0.006606509909033775,0.013279188424348831,0.028393395245075226,0.008880757726728916,0.0121240159496665,0.014569940976798534,0.005090636666864157,0.008473832160234451,0.008955310098826885,0.015225734561681747,0.007809869945049286,0.004986471962183714,0.010879423469305038,0.010214321315288544,0.005124105606228113,0.006102766841650009,0.007872438058257103,0.005572631489485502,0.011058400385081768,0.005689031910151243,0.013427283614873886,0.004957018420100212,0.017027398571372032,0.009351426735520363,0.0060607921332120895,0.005672996863722801,0.005060755182057619,0.032625749707221985,0.005370466969907284,0.06286085397005081,0.030198171734809875,0.018305568024516106,0.005560652352869511,0.01055215485394001,0.017674189060926437,0.004438641481101513,0.026141298934817314,0.008905751630663872,0.004187032114714384,0.004238918423652649,0.015106398612260818,0.011926328763365746,0.005227603483945131,0.005226918961852789,0.0077892872504889965,0.012098869308829308,0.004206029698252678,0.006961297709494829,0.014216644689440727,0.005265790969133377,0.004097668919712305,0.007740424480289221,0.008907167240977287,0.014935098588466644,0.013875346630811691,0.01241996418684721,0.013131714425981045,0.006725911051034927,0.0035029342398047447,0.006735704373568296,0.007676971144974232,0.005967911332845688
M16,0.006895329803228378,0.004426579922437668,0.00047218246618285775,0.00018790025205817074,0.0014067112933844328,0.0007851189002394676,0.5946136116981506,0.15437398850917816,0.03422500938177109,0.03419436886906624,0.000777868612203747,0.0021024136804044247,0.002471574116498232,0.002609992865473032,0.002663280349224806,0.0002472931519150734,0.0016446629306301475,0.0012837465619668365,0.0024311428423970938,0.0008084538276307285,0.0023581243585795164,0.0038914100732654333,0.004078694619238377,0.008527586236596107,0.0007069695275276899,0.0024704120587557554,0.0002951605711132288,0.002595308469608426,0.0029488378204405308,0.00017807542462833226,0.00012195136514492333,0.0009883912280201912,0.005540663376450539,0.0007910919957794249,0.008297149091959,0.00014702999033033848,0.003802272491157055,0.00022171350428834558,0.0006393423536792397,0.0012270831502974033,0.007923321798443794,0.0003423853777348995,0.0015837338287383318,0.0027917344123125076,0.010876143351197243,0.010700419545173645,0.0034779689740389585,0.004461231641471386,0.00032832432771101594,0.0010315870167687535,0.001132903853431344,0.00035205751191824675,0.0012663276866078377,0.0019991190638393164,0.00016227438754867762,0.00021683509112335742,0.0014715990982949734,0.0004638229147531092,0.00033904638257808983,0.00024284044047817588,0.002062874846160412,0.010275552980601788,0.000662424077745527,0.0005883785779587924,0.014648864045739174,0.00013215423678047955,0.00023492251057177782,0.0006803344003856182,0.009043840691447258,0.002369336085394025,0.0014365662354975939,0.000828087329864502,0.0009652875596657395,0.00022223868290893734,0.00020770725677721202,0.0018698652274906635,0.003762182779610157,0.0003972263657487929
M17,0.01370270736515522,0.018036184832453728,0.0076890019699931145,0.05788614600896835,0.009178721345961094,0.010143106803297997,0.06769178807735443,0.026398206129670143,0.01495254598557949,0.011263098567724228,0.014282554388046265,0.009797596372663975,0.011311004869639874,0.007952667772769928,0.0071418085135519505,0.004506638739258051,0.013934114947915077,0.006833801046013832,0.016544241458177567,0.0065099988132715225,0.008259912952780724,0.007284810766577721,0.010465221479535103,0.007579527795314789,0.020710131153464317,0.014863459393382072,0.006218168884515762,0.0054540508426725864,0.00831947848200798,0.005291546694934368,0.006552134174853563,0.005956894718110561,0.013387522660195827,0.007186606526374817,0.0078031523153185844,0.011894319206476212,0.010462903417646885,0.005185468588024378,0.010336071252822876,0.009263910353183746,0.006562197580933571,0.007032004650682211,0.011107614263892174,0.007690553553402424,0.01763598993420601,0.026750829070806503,0.00992472656071186,0.007327004335820675,0.006764708552509546,0.08522453904151917,0.009576888754963875,0.004960167687386274,0.010285419411957264,0.015829140320420265,0.004151069093495607,0.005923486314713955,0.009010639041662216,0.009565817192196846,0.006690111011266708,0.007467792369425297,0.011973094195127487,0.006375498604029417,0.0070547969080507755,0.007410341873764992,0.03674960881471634,0.00544970715418458,0.007066772319376469,0.00696711428463459,0.015174541622400284,0.010136935859918594,0.012530617415904999,0.008730994537472725,0.01929451711475849,0.008320464752614498,0.0035182989668101072,0.03011210635304451,0.00916836503893137,0.006254275795072317
M18,0.013003088533878326,0.0018067434430122375,0.004692500457167625,0.00459084939211607,0.0037955588195472956,0.009561758488416672,0.002212763763964176,0.07499822974205017,0.02227821946144104,0.013683569617569447,0.0032114675268530846,0.0045578330755233765,0.0021863686852157116,0.0031320496927946806,0.003103378228843212,0.002277565887197852,0.00380184268578887,0.06845670193433762,0.0021241263020783663,0.0034819263964891434,0.035385362803936005,0.007499951869249344,0.003740474581718445,0.006656114477664232,0.0022456508595496416,0.0028651952743530273,0.022254429757595062,0.004058678634464741,0.0025932288262993097,0.08257021009922028,0.021375805139541626,0.0028411534149199724,0.0062935021705925465,0.002296268008649349,0.011534016579389572,0.0038370401598513126,0.004055503755807877,0.007909901440143585,0.002312214346602559,0.01598387584090233,0.00659917900338769,0.004034432582557201,0.002480829367414117,0.04550091177225113,0.008908020332455635,0.04117633029818535,0.0032030523288995028,0.019899703562259674,0.010624632239341736,0.0024614830035716295,0.005230527371168137,0.0060111405327916145,0.003049282357096672,0.002769563114270568,0.004688399378210306,0.008593734353780746,0.0038697789423167706,0.003438997780904174,0.0021002362482249737,0.009687529876828194,0.006368307396769524,0.0025058374740183353,0.0018213132862001657,0.015005598776042461,0.002468361519277096,0.005362566094845533,0.001778189791366458,0.003444333327934146,0.004735967144370079,0.031570903956890106,0.07079879194498062,0.08051250874996185,0.002896792022511363,0.0033102049492299557,0.0023135729134082794,0.005182902794331312,0.010427686385810375,0.05990324914455414
M19,0.009345351718366146,0.0027459219563752413,0.0010268311016261578,0.0006751116015948355,0.0024180924519896507,0.0012897192500531673,0.5738482475280762,0.12759719789028168,0.03222658485174179,0.03273182362318039,0.001705763628706336,0.002528047189116478,0.001443600980564952,0.003679093671962619,0.0024548741057515144,0.00040058972081169486,0.002896744990721345,0.0022009050007909536,0.00391332758590579,0.0008910347823984921,0.0029203947633504868,0.005420023575425148,0.003798827761784196,0.007509700022637844,0.0021865572780370712,0.0025507493410259485,0.0005989724304527044,0.0016768967034295201,0.003310190513730049,0.00036616643774323165,0.00022773741511628032,0.003595063928514719,0.010380800813436508,0.0003382608119864017,0.007477463223040104,0.0005197770660743117,0.008574776351451874,0.000352339877281338,0.001634916290640831,0.0024966394994407892,0.010186625644564629,0.0005844068946316838,0.0018199149053543806,0.004012198653072119,0.012920474633574486,0.012502513825893402,0.0031015307176858187,0.0024207367096096277,0.0002981100114993751,0.004663173574954271,0.0012677991762757301,0.0009434274397790432,0.002103106351569295,0.0053313844837248325,0.0003568751853890717,0.0004743191529996693,0.0018733260221779346,0.0014745376538485289,0.0003871309454552829,0.0003960621543228626,0.0018075951375067234,0.01099044643342495,0.0010871321428567171,0.0006750326137989759,0.02032475918531418,0.00045387394493445754,0.0005014959024265409,0.00025002402253448963,0.009387454017996788,0.0015543516492471099,0.0023666650522500277,0.0018564993515610695,0.0006156121962703764,0.00036253462894819677,0.00025562584050931036,0.002472242573276162,0.005658834241330624,0.00030699785565957427
M20,0.06950967758893967,0.01636081375181675,0.019822383299469948,0.00014640875451732427,0.10536324977874756,0.01899747923016548,0.004132140893489122,0.001116788131184876,0.0020171261858195066,0.0031606825068593025,0.1078442707657814,0.16814500093460083,0.002974758855998516,0.0032907065469771624,0.013198611326515675,0.00079205387737602,0.0005172120872884989,0.004840253386646509,0.013576545752584934,0.0030345020350068808,0.01013847067952156,0.0032404933590441942,0.007370381150394678,0.021352099254727364,0.03242291882634163,0.02385590970516205,0.0014044779818505049,0.014338463544845581,0.00426028948277235,0.0005714417202398181,0.00032834470039233565,0.0024920515716075897,0.004247718490660191,0.0009591517737135291,0.003387976670637727,0.0008737667230889201,0.030523138120770454,0.0004891351563856006,0.01836506649851799,0.0020992872305214405,0.009463144466280937,0.0008843166287988424,0.00649293651804328,0.04408317431807518,0.0006402215803973377,0.018931858241558075,0.015569431707262993,0.009533021599054337,0.0013030117843300104,0.0017198376590386033,0.0054402039386332035,0.00048461990081705153,0.011889827437698841,0.008444197475910187,7.348903454840183e-05,7.921168435132131e-05,0.011632806621491909,0.004366311244666576,0.000312448653858155,0.00016964100359473377,0.0017190722282975912,0.0009903835598379374,0.0020058138761669397,0.002409304492175579,0.015156891196966171,0.0012223254889249802,0.00023119268007576466,0.011407268233597279,0.02917012944817543,0.006959632504731417,0.000916890159714967,0.0015118068549782038,0.0032756729051470757,0.001289135660044849,0.00020525934814941138,0.005624443758279085,0.022433608770370483,0.0003962088958360255
M21,0.1577446460723877,0.012332011945545673,0.0034351288340985775,0.0005676092696376145,0.23962698876857758,0.01697116531431675,0.002461947500705719,0.005676222033798695,0.000144019111758098,0.005984545219689608,0.1045917272567749,0.019464250653982162,0.0004303393652662635,0.005169657990336418,0.010918118059635162,0.000251554447459057,0.0009143491042777896,0.008803309872746468,0.013723394833505154,0.000187513287528418,0.017661981284618378,0.009819144383072853,6.078817750676535e-05,0.0008362089865840971,0.036855995655059814,0.03037206269800663,0.00030718461493961513,0.015862297266721725,0.001171030686236918,0.0013526531402021646,0.0031899255700409412,0.0007075637113302946,0.0008809747523628175,9.764907008502632e-05,0.0007021377678029239,0.003111398546025157,0.03528660163283348,0.0006926043424755335,0.015625623986124992,0.0005147811607457697,0.015786664560437202,0.0006091773393563926,0.005962507799267769,0.02114364504814148,0.00034607414272613823,0.0115760937333107,0.0640939250588417,0.002377712167799473,0.0027676403988152742,0.00030381741817109287,0.0005093130166642368,5.2827315812464803e-05,0.003639077767729759,0.00029284358606673777,0.00012506279745139182,2.8469094104366377e-05,0.020818624645471573,0.0038287017960101366,0.0001300221774727106,0.00019601715030148625,0.00015303648251574486,8.230919775087386e-05,0.0004957973724231124,0.00036362098762765527,0.005988140590488911,8.47905466798693e-05,0.0005126776522956789,0.0034799675922840834,0.02456459403038025,0.003918366506695747,0.004361690953373909,0.0007565496489405632,0.0019088246626779437,6.518161535495892e-05,0.00013635061623062938,0.008025332354009151,0.005902253091335297,0.00010515842586755753
M22,0.01782897301018238,0.0036980595905333757,0.007275682874023914,0.006619141902774572,0.007865163497626781,0.011879580095410347,0.0053397417068481445,0.04760082811117172,0.015850821509957314,0.016624175012111664,0.005347929894924164,0.011487874202430248,0.003710789605975151,0.004605250433087349,0.00487723620608449,0.0038431580178439617,0.006965205539017916,0.04718628525733948,0.004174799658358097,0.004988691303879023,0.018846865743398666,0.010701226070523262,0.004515596199780703,0.010454493574798107,0.005025689490139484,0.005694074090570211,0.018947962671518326,0.005179108586162329,0.004698243457823992,0.06813463568687439,0.02294621244072914,0.005100929643958807,0.007204962894320488,0.004537081345915794,0.009931321255862713,0.008125383406877518,0.006875638850033283,0.006532252766191959,0.005106205120682716,0.014725295826792717,0.008798912167549133,0.006897816900163889,0.003991714678704739,0.038688670843839645,0.008049679920077324,0.032576993107795715,0.0055581945925951,0.028846241533756256,0.011603557504713535,0.005419296212494373,0.006380164064466953,0.007467817049473524,0.005267327651381493,0.0052445633336901665,0.005422757938504219,0.010222310200333595,0.0065392316319048405,0.004067571833729744,0.005315560847520828,0.016338638961315155,0.005010122898966074,0.004418361932039261,0.004270325414836407,0.01949586719274521,0.004521928261965513,0.005323600023984909,0.005684785079210997,0.006117791403084993,0.00631240988150239,0.02335939183831215,0.0639682337641716,0.057354047894477844,0.005138651933521032,0.0060752336867153645,0.004543978720903397,0.008781775832176208,0.015024298802018166,0.050849590450525284
M23,0.013512265868484974,0.011808092705905437,0.013593025505542755,0.013891555368900299,0.011891958303749561,0.012898712418973446,0.012434049509465694,0.011284478940069675,0.012392696924507618,0.010578259825706482,0.013573350384831429,0.014035480096936226,0.012635680846869946,0.01325419545173645,0.013132836669683456,0.010425329208374023,0.012806984595954418,0.01324872300028801,0.012930246070027351,0.013822746463119984,0.013660853728652,0.01165195181965828,0.0111886290833354,0.014057067222893238,0.011352171190083027,0.014224084094166756,0.012980619445443153,0.013987090438604355,0.012908674776554108,0.012817781418561935,0.013169949874281883,0.014016373082995415,0.012913813814520836,0.012435655109584332,0.013069712556898594,0.013133891858160496,0.01119815744459629,0.011827557347714901,0.012854749336838722,0.011552650481462479,0.01362118124961853,0.013274556025862694,0.01261780597269535,0.011077219620347023,0.01353691890835762,0.013399623334407806,0.014056798070669174,0.012312880717217922,0.012370208278298378,0.012317507527768612,0.012096583843231201,0.013872293755412102,0.013094525784254074,0.010672453790903091,0.012832028791308403,0.012451671995222569,0.014096810482442379,0.013948207721114159,0.012972378171980381,0.011437132954597473,0.012625466100871563,0.013340598903596401,0.014552576467394829,0.013659345917403698,0.012404150329530239,0.0138314887881279,0.012597277760505676,0.013909514993429184,0.0123924370855093,0.012352160178124905,0.014731992036104202,0.013380687683820724,0.012689847499132156,0.013078598305583,0.012265311554074287,0.01291161123663187,0.01205507293343544,0.012010951526463032
M24,0.0336456261575222,0.26603832840919495,0.014948731288313866,0.0006274654879234731,0.03565235063433647,0.005530655849725008,0.008983195759356022,0.0007140549132600427,0.0003730953030753881,0.002940430771559477,0.05482294037938118,0.007160255219787359,0.0011491328477859497,0.012532082386314869,0.0007905020611360669,6.658150959992781e-05,0.00017452746396884322,0.008528335019946098,0.29238441586494446,0.006264427676796913,0.00952307227998972,0.003083736402913928,0.00026723448536358774,0.005785190034657717,0.0078499224036932,0.02592044696211815,0.0022163400426506996,0.0029622383881360292,0.0005393759347498417,0.00017056745127774775,0.0005980883724987507,0.0006787733873352408,0.0029459029901772738,0.0003559321048669517,0.0002113957452820614,0.0036029075272381306,0.02843991108238697,0.0001518749922979623,0.00366817694157362,0.0004951125010848045,0.008172963745892048,0.000868454109877348,0.00014777330216020346,0.014071281999349594,0.0018452979857102036,0.04614445939660072,0.021734444424510002,0.008979556150734425,0.00019796039850916713,0.00047056013136170805,0.0012777477968484163,0.00032725947676226497,0.008348153904080391,0.0014254003763198853,5.5292977776844054e-05,0.00022211941541172564,0.003961533773690462,0.00032611555070616305,5.783287633676082e-05,0.0002726665115915239,0.00024216933525167406,0.0012973810080438852,0.00016032310668379068,0.00023353422875516117,0.0013599059311673045,0.0007847164524719119,0.00025318984990008175,0.0007950490107759833,0.0065069664269685745,0.0020234212279319763,0.002178983297199011,0.0007908965926617384,0.003406111616641283,0.0006828095065429807,5.198073267820291e-05,0.0036685739178210497,0.0035314448177814484,0.00033232138957828283
M25,0.08105237782001495,0.0023441414814442396,0.006319526582956314,0.0016257890965789557,0.2017723023891449,0.006020070053637028,0.006011792458593845,0.002216050634160638,0.005048089195042849,0.002846210030838847,0.025916259735822678,0.009853399358689785,0.0009832667419686913,0.0012382257264107466,0.0025369443465024233,0.0005295280716381967,0.0028849071823060513,0.010980815626680851,0.004523894749581814,0.001597125083208084,0.004557856824249029,0.0167672261595726,0.0012198026524856687,0.000773582432884723,0.00413634954020381,0.029971089214086533,0.0029574246145784855,0.005773043259978294,0.012631535530090332,0.004331923555582762,0.001092281425371766,0.006405911408364773,0.017888113856315613,0.0013960464857518673,0.004295492544770241,0.0006934646517038345,0.02073318511247635,0.0018773226765915751,0.030386649072170258,0.004632664378732443,0.002040943130850792,0.00157827022485435,0.002115556038916111,0.0358881875872612,0.0076972199603915215,0.036601774394512177,0.08957003802061081,0.0033309354912489653,0.00263393996283412,0.016550911590456963,0.004117761738598347,0.0013137042988091707,0.020057905465364456,0.006416386924684048,0.00033816718496382236,0.0006669542635791004,0.005743997171521187,0.0331808477640152,0.005307565443217754,0.0018314521294087172,0.019566528499126434,0.002166751539334655,0.0010621785186231136,0.005082073621451855,0.0726134404540062,0.0007070408901199698,0.005139469169080257,0.006124023348093033,0.013206016272306442,0.009160971269011497,0.006233504973351955,0.0043325116857886314,0.00667488994076848,0.0013430234976112843,0.0006178771145641804,0.013417154550552368,0.005759736057370901,0.0009885961189866066
M26,0.015447242185473442,0.014992759563028812,0.012922680005431175,0.010586058720946312,0.011706658639013767,0.013756971806287766,0.013357285410165787,0.010545649565756321,0.015194669365882874,0.010285073891282082,0.010296874679625034,0.012424868531525135,0.00849123951047659,0.01558842882514,0.011319306679069996,0.009205362759530544,0.010166198946535587,0.01441839151084423,0.012108802795410156,0.011980939656496048,0.010130095295608044,0.011166926473379135,0.011218437924981117,0.011856687255203724,0.008998000994324684,0.017400451004505157,0.011277267709374428,0.00926291849464178,0.015919668599963188,0.00876673124730587,0.00915060006082058,0.016687672585248947,0.009783811867237091,0.011766656301915646,0.00984972808510065,0.008944395929574966,0.012575439177453518,0.01084345206618309,0.016198402270674706,0.011023706756532192,0.011822906322777271,0.01011135708540678,0.00871256273239851,0.015739623457193375,0.012423324398696423,0.01530943252146244,0.010411066003143787,0.011280578561127186,0.010550391860306263,0.04878652095794678,0.013210573233664036,0.00928562507033348,0.019545556977391243,0.014814699999988079,0.006378637161105871,0.009172441437840462,0.010560546070337296,0.009001320227980614,0.009748920798301697,0.02284958027303219,0.01724482886493206,0.008816368877887726,0.013400865718722343,0.011713553220033646,0.03002525120973587,0.010138183832168579,0.015139719471335411,0.011508959345519543,0.014761457219719887,0.016832074150443077,0.021053988486528397,0.008186876773834229,0.00948292389512062,0.011645734310150146,0.008181694895029068,0.010806795209646225,0.015493434853851795,0.008235094137489796
